rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
50,"spotify:track:6qn31XzTa6YKXs5FZpAPgP","Chippoke Ohashi","常緑","TRIAD/Nippon Columbia Co., Ltd.",20,50,45,"651121"
51,"spotify:track:10zz9RZt9DnqcxNWksRNrx","Vaundy","怪獣の花唄","株式会社SDR",51,51,94,"606308"
52,"spotify:track:0v3iUTe5rskRsxbUhboRlT","Saucy Dog","いつか","MASH A&R",51,52,126,"534088"
53,"spotify:track:5Anr2wqdL182BsI02iCbcd","Saucy Dog","結","A-Sketch",53,58,45,"483165"
54,"spotify:track:5BC6kr6etk2Y9J62AyI4i3","Mrs. GREEN APPLE","青と夏","Universal Music LLC",6,54,218,"477535"
55,"spotify:track:3bbIIVIwBoLqVcLebiEJFo","Creepy Nuts","のびしろ","Sony Music Labels Inc.",53,59,55,"441372"
56,"spotify:track:5PeXak0Ox3JmH2oor0qnGt","Vaundy","恋風邪にのせて","SDR Inc.",14,60,28,"433750"
57,"spotify:track:57MvUwzIzRJ0r21rnNU1s1","Vaundy","不可幸力","株式会社SDR",20,100,115,"424850"
58,"spotify:track:348NF6vX0Yh22xvH0EZEro","imase","NIGHT DANCER","Universal Music LLC",58,66,4,"418215"
59,"spotify:track:4xk70Qur2QeRmWIzWPC63V","Vaundy","踊り子","SDR Inc.",10,67,43,"417093"
60,"spotify:track:1mzn53qwArYj52lIGpXXlD","Vaundy","mabataki","SDR Inc.",60,-1,1,"413997"
61,"spotify:track:5HPsZwo40KA3GThqBFZFac","Creepy Nuts","堕天","Sony Music Labels Inc.",61,61,10,"411013"
62,"spotify:track:4n1x8gmuHKOJ1BNFnBsgTh","Saucy Dog","魔法にかけられて","A-Sketch",53,68,25,"401377"
63,"spotify:track:7LPL74iMxXZ4hEjCwmLMae","Vaundy","napori","株式会社SDR",18,77,95,"394695"
64,"spotify:track:1ihCiJaXRl4f6Sy4LJov5z","SPITZ","チェリー","Universal Music LLC",28,64,196,"392655"
65,"spotify:track:6PM8wi7Z9LnM426pJT47kY","ONE OK ROCK","Let Me Let You Go","WM Japan",57,57,3,"385671"
66,"spotify:track:7ncPjJBktLEOpstY5JOUMK","King Gnu","一途","Sony Music Labels Inc.",1,53,40,"382450"
67,"spotify:track:0XZyF9lv6diMt4bxThOL0h","Awesome City Club","勿忘","cutting edge",4,56,85,"380371"
68,"spotify:track:6sElEqOIGENWjpxGFeo5ct","Novelbright","ツキミソウ","Universal Music LLC",51,76,92,"378452"
69,"spotify:track:6EuubEs5qOmJdpNhkU47OZ","Lilas Ikuta","スパークル","幾田りら",51,69,34,"375820"
70,"spotify:track:3eg3igrhEhzk8bqqRz6XCt","Yuuri","レオ","Sony Music Labels Inc.",52,84,35,"375387"
71,"spotify:track:2pIUpMhHL6L9Z5lnKxJJr9","NewJeans","Attention","ADOR",63,71,6,"374880"
72,"spotify:track:2PlbwoIVr25oita35jg9ht","Vaundy","花占い","株式会社SDR",18,75,63,"373354"
73,"spotify:track:4OL2UHjasZp21Z1c2htqPj","YOAKE","ねぇ","YOAKE project",61,62,16,"372321"
74,"spotify:track:0OF09VIq0rwxFoRRfI0lg2","Aimyon","3636","WM Japan",63,63,7,"371067"
75,"spotify:track:5aF7JEshjhV8gsg8INAOYX","CHIAKI SATO","夜をループ","A.S.A.B",73,73,3,"369660"
76,"spotify:track:0871AdnvzzSGr5XdTJaDHC","Ado","踊","Universal Music LLC",10,72,73,"369094"
77,"spotify:track:6MkbBtxdVggObSGnqB8miZ","Aimyon","ハート","WM Japan",10,86,47,"366045"
78,"spotify:track:15HNdxGKNCIO9pgaY4n7FU","Official HIGE DANdism","Pretender","ポニーキャニオン",1,74,178,"365335"
79,"spotify:track:6uSe3ACORUIVrAyiP84RZi","satomoka","melt bitter","ANTHOLOGY",54,82,17,"360437"
80,"spotify:track:4wYCZ6QS5EClBXqjakTieR","ZUTOMAYO","消えてしまいそうです","Universal Music LLC",80,-1,1,"355769"
81,"spotify:track:1BduWmGXpjUAbunc1hrOr0","(sic)boy, JUBEE, Chaki Zulu, KM","君がいない世界","add. some labels",81,127,2,"355238"
82,"spotify:track:2mRMcwDCNyYvBXaoUxmsmE","Saucy Dog","優しさに溢れた世界で","A-Sketch",8,83,15,"351460"
83,"spotify:track:6wDntdm888mDo458RaYjGl","Official HIGE DANdism","Cry Baby","IRORI Records",4,85,71,"350637"
84,"spotify:track:2SihT7AVMiI2VtaAyVIcnO","Macaroni Empitsu","恋人ごっこ","TALTO",36,78,121,"350127"
85,"spotify:track:296nXCOv97WJNRWzIBQnoj","LE SSERAFIM","FEARLESS","SOURCE MUSIC",17,79,20,"345051"
86,"spotify:track:0UBUg8NU4XJtQqzTPs8Pkr","YOASOBI","三原色","YOASOBI",5,88,63,"344381"
87,"spotify:track:4wsKw43OnCzoDqfhcxBvRf","Ado","ビンクスの酒","Universal Music LLC",56,70,5,"343338"
88,"spotify:track:7DyS11kB1YNrfDzQqtjmTh","HIRAIDAI","Stand by me, Stand by you.","avex trax",4,94,105,"341953"
89,"spotify:track:2cKiHG16JBiqHdi7Llq0r7","Aimyon","マリーゴールド","WM Japan",1,93,217,"341873"
90,"spotify:track:7w1taFiEu8GGQJkzQaEWpx","Yorushika","チノカテ","Universal Music LLC",90,95,2,"341802"
91,"spotify:track:6uhIF5J5Txaie0is2nXdxU","YOASOBI","怪物","YOASOBI",4,92,88,"339046"
92,"spotify:track:0FOVGBW0RpVRuDuUuN4ZVw","MAISONdes, 和ぬか, asmi","ヨワネハキ","Sony Music Labels Inc.",10,128,59,"338965"
93,"spotify:track:7FiTlLKW0Knj8rm7lMa9N7","Creepy Nuts, Ayase, Lilas Ikuta","ばかまじめ","Sony Music Labels Inc.",56,80,26,"337191"
94,"spotify:track:2UdvMWk0Z83lMJPbawy2Sm","Macaroni Empitsu","ブルーベリー・ナイツ","TALTO",71,97,122,"333127"
95,"spotify:track:0hQNbQKW2dDATH1ngj4TI6","Kep1er","WA DA DA","WAKEONE, Swing Entertainment",13,108,37,"332829"
96,"spotify:track:0a4MMyCrzT0En247IhqZbD","NewJeans","Hype Boy","ADOR",87,87,5,"332556"
97,"spotify:track:6sIx7Cn37DGEhjy9hBP8Gx","DISH//","猫","Sony Music Labels Inc.",18,91,125,"332332"
98,"spotify:track:2Dzzhb1oV5ckgOjWZLraIB","なとり","Overdose","なとり",98,-1,1,"326941"
99,"spotify:track:6SSFrvijK2HjByYwRO8Rob","THE BEAT GARDEN","Start Over","Universal Music LLC",96,96,6,"326156"
100,"spotify:track:0xzI1KAr0Yd9tv8jlIk3sn","benny blanco, BTS, Snoop Dogg","Bad Decisions (with BTS & Snoop Dogg)","Friends Keep Secrets/Interscope Records",55,89,6,"324616"
101,"spotify:track:1qE8DOtw7zdXHMgZm20eLM","TWICE","The Feels","WM Japan",10,99,50,"320739"
102,"spotify:track:4h9wh7iOZ0GGn8QVp4RAOB","OneRepublic","I Ain't Worried","Interscope Records",96,103,13,"315594"
103,"spotify:track:4jVHvArqYm2nDCUNq2OOAK","Vaundy","走馬灯","SDR Inc.",55,55,10,"309253"
104,"spotify:track:797EOD68bmVFiyalgBGeOZ","Yorushika","左右盲","Universal Music LLC",58,81,8,"309038"
105,"spotify:track:67O5aJpFGwY3fWTZR7dYF4","HIRAIDAI","栄光の扉","avex trax",62,90,8,"308865"
106,"spotify:track:2YaWdN5tieE4Ntorawbbvq","Gen Hoshino","異世界混合大舞踏会 (feat. おばけ)","Speedstar",57,98,9,"308758"
107,"spotify:track:1ScnuKJ4IaoRmJD8xYJfjM","satomoka","魔法","Universal Music LLC",60,65,7,"305849"
108,"spotify:track:172fMG26G2OoEzzg0wn26r","King Gnu","白日","Sony Music Labels Inc.",2,107,186,"303040"
109,"spotify:track:2sjFLSGUKxYT8qSuuLHAdx","ONE OK ROCK, Satoshi Fujihara","Gravity (feat. Satoshi Fujihara) [OFFICIAL HIGE DANDISM]","WM Japan",109,-1,1,"302589"
110,"spotify:track:7n2FZQsaLb7ZRfRPfEeIvr","IVE","ELEVEN","STARSHIP Entertainment",27,106,41,"301380"
111,"spotify:track:515q6vR077kY4BQv8F3pGj","Tani Yuuki","愛言葉","Valley Records",75,109,24,"298881"
112,"spotify:track:10SRMwb9EuVS1K9rYsBfHQ","BTS","Yet To Come","BIGHIT MUSIC",2,104,14,"295965"
113,"spotify:track:1x8BxQZ7JpGLPfqiP0H6WC","RADWIMPS","人間ごっこ","Universal Music LLC",113,114,8,"293372"
114,"spotify:track:0DPNaz9xQ0AKUsCOvfakqy","Saucy Dog","あぁ、もう。","A-Sketch",71,117,39,"291164"
115,"spotify:track:3ibqi5ANZtNI7QXOgUnFsL","Uru","それを愛と呼ぶなら","Sony Music Labels Inc.",51,111,20,"290059"
116,"spotify:track:79TdseXlAiANFOTstIwejv","DISH//","沈丁花","Sony Music Labels Inc.",52,123,46,"289291"
117,"spotify:track:0N8Xztr4pBHJ7V0moJWhbO","Aimyon","愛を伝えたいだとか","WM Japan",4,102,152,"288797"
118,"spotify:track:5hzOyvCqy8sb39xGXUEdpb","SG","僕らまた","SuperGenius Entertainment",69,115,43,"288505"
119,"spotify:track:3lbZM8EtM1dnZDunARwI1N","CHANMINA","TOKYO 4AM","WM Japan",119,138,2,"286997"
120,"spotify:track:5SuOikwiRyPMVoIQDJUgSV","Gen Hoshino","喜劇","Speedstar",6,119,23,"284916"
121,"spotify:track:2VZsN0yEEVmEsohRi56wEm","ELLEGARDEN","Mountain Top","Universal Music LLC",121,-1,1,"284689"
122,"spotify:track:2vOAHp8PBBFYqvQUWSoITY","Mrs. GREEN APPLE","インフェルノ","Universal Music LLC",16,116,165,"283856"
123,"spotify:track:1uKI4JKUIUJC0aXJqKCl6y","Kep1er","Wing Wing","WAKEONE",123,-1,3,"283525"
124,"spotify:track:5wWLNNwMAehpj83FU4Lz0m","Official HIGE DANdism","I LOVE...","IRORI Records",1,113,140,"282473"
125,"spotify:track:5QS01sq07pThdktoNUxXRZ","Ado","うっせぇわ","Universal Music LLC",4,112,90,"281653"
126,"spotify:track:0cN6iBeCR7NgeBeTIKjLml","Ado","阿修羅ちゃん","Universal Music LLC",53,105,46,"280973"
127,"spotify:track:4Jv7U0JJpbQnOrjtDwDZTZ","Aimyon","裸の心","WM Japan",3,118,124,"274700"
128,"spotify:track:1S1WSh4uCprvucg6Hx57Eh","Mrs. GREEN APPLE, asmi","ブルーアンビエンス","Universal Music LLC",79,120,13,"274258"
129,"spotify:track:1mWN1USPKg632qQXG9sfDL","Sheena Ringo","丸ノ内サディスティック","Universal Music LLC",41,131,124,"273906"
130,"spotify:track:3Ztjw8utVpcrzms1RrsJvR","Sukima Switch","全力少年","Universal Music LLC",70,133,145,"272522"
131,"spotify:track:48lsRmp9AC6tU4rP9QJx4H","有華","Partner","flowernote",66,110,17,"272168"
132,"spotify:track:10Eyo4juZQFthKqlJgGMdp","back number","怪盗","Universal Music LLC",10,125,69,"271208"
133,"spotify:track:4GTYvd1maBkwZ6Tjzb7D75","CHEHON","韻波句徒","Sony Music Labels Inc.",81,121,16,"268222"
134,"spotify:track:59eluCMn0XbOWqeWQ91FTM","Aimyon","君はロックを聴かない","WM Japan",2,124,241,"267875"
135,"spotify:track:2wTP562D8SY3ZHPVMivgHp","DISH//","しわくちゃな雲を抱いて","Sony Music Labels Inc.",119,130,8,"262828"
136,"spotify:track:2qJknEIv5MCKjHG6LNLZvj","Aimyon","初恋が泣いている","WM Japan",54,122,18,"262313"
137,"spotify:track:3vXdK7DCzJyp1MIh10TJFS","Vaundy","東京フラッシュ","株式会社SDR",80,139,117,"261849"
138,"spotify:track:2jdbZGFp8KVTuk0YxDNL4l","back number","高嶺の花子さん","Universal Music LLC",8,137,185,"260732"
139,"spotify:track:0JcI7OdALbpSFkyKoufRYs","Mrs. GREEN APPLE","ロマンチシズム","Universal Music LLC",23,126,145,"260566"
140,"spotify:track:18gB0d6DaRPvrQBbl7WEuk","Vaundy","Tokimeki","SDR Inc.",53,157,51,"259969"
141,"spotify:track:1zPsa7aCICVvxBpPuzA9JJ","ONE OK ROCK","Vandalize","WM Japan",141,-1,1,"259257"
142,"spotify:track:1xeikRZtZYOymGJAxOm1dr","ONE OK ROCK","Save Yourself","WM Japan",41,199,12,"259012"
143,"spotify:track:5hVAQTNarrb3lmWqg9Ens4","Lilas Ikuta","Answer","幾田りら",74,142,74,"254887"
144,"spotify:track:7eqjbcOZTgZbV0lX2ghtfV","Masaki Suda","虹","Sony Music Labels Inc.",5,136,96,"251614"
145,"spotify:track:4FMz2RFrbDGzJO7K4D0vS3","back number","HAPPY BIRTHDAY","Universal Music LLC",66,147,101,"251492"
146,"spotify:track:3ZEdrRIGjFpXZSzfjwWmDQ","ZOT on the WAVE, Fuji Taito","Crayon","ZOT on the WAVE & Fuji Taito",56,134,21,"250577"
147,"spotify:track:6ts1KCOudfDYXYfyWtq0k1","milet, Aimer, Lilas Ikuta","おもかげ (produced by Vaundy)","THE FIRST TAKE MUSIC",26,132,39,"250269"
148,"spotify:track:2vAtN2fB1zqTzfPGxqHmyO","neguse.","グッドな音楽を","ねぐせ。",148,-1,1,"250004"
149,"spotify:track:2ISglgxR4TxUXxrA5Iqwzr","Vaundy","世界の秘密","株式会社SDR",54,143,89,"249911"
150,"spotify:track:2Bsg6EfrmEx0x0eC8v4vuG","Creep Hyp","栞","Universal Music LLC",106,176,76,"249301"
151,"spotify:track:4ef665KqgZWRooxhSwtQtH","¥ellow Bucks, Eric.B.Jr","Yessir","To The Top Gang",149,185,24,"248624"
152,"spotify:track:04TshWXkhV1qkqHzf31Hn6","Kenshi Yonezu","Lemon","Sony Music Labels Inc.",5,144,111,"247768"
153,"spotify:track:6skNbV22epX2yHu4O2hYSx","HIRAIDAI","題名のない今日","avex trax",57,149,85,"246584"
154,"spotify:track:3sFdaHo9D3hfiFt2wVi6a5","Kenshi Yonezu","M八七","Sony Music Labels Inc.",5,135,18,"246311"
155,"spotify:track:3k64vNcgYPkETG7TNgpW4o","Vaundy","裸の勇者","Sony Music Labels Inc.",51,162,36,"244668"
156,"spotify:track:3r1eh0G1uNiCvjClCCmLvb","BE:FIRST","Message","B-ME",101,101,2,"244185"
157,"spotify:track:2VIK6jaaKghS4QPHr6sAkv","ZUTOMAYO","あいつら全員同窓会","Universal Music LLC",14,-1,48,"243454"
158,"spotify:track:23atyJacJVHvB9RHBNhr35","MONGOL800","小さな恋のうた","TISSUE FREAK RECORDS",7,145,254,"243332"
159,"spotify:track:2cBAc8f0ueFKSXGQRJRsyN","YOASOBI","もう少しだけ","YOASOBI",8,154,71,"237809"
160,"spotify:track:6IHWPY5iBUI1AOUclbtE6F","Ayase","夜撫でるメノウ","Ayase",51,156,53,"237789"
161,"spotify:track:7tGDXCPLpAScEwmqab9YZd","Novelbright","Walking with you","Emperor Mode",14,152,154,"236044"
162,"spotify:track:5mqucSnaCVI1kW6ewrXYE2","WurtS","Talking Box (Dirty Pop Remix)","W’s Project",133,140,9,"234485"
163,"spotify:track:2028QNsVTmp5IF7UK4ZnaE","Shota Shimizu","花束のかわりにメロディーを","Sony Music Labels Inc.",72,150,168,"233734"
164,"spotify:track:5DMEvbg3gUmiR5HIBWdveV","Official HIGE DANdism","ノーダウト","LASTRUM",3,148,231,"231184"
165,"spotify:track:0C7VgMgDuyOEku3sslCbyC","Yuuri","タイムマシン","Sony Music Labels Inc.",68,173,9,"230822"
166,"spotify:track:3sz0hi6mkqq0hfRMN8RGrs","yama","Lost","Sony Music Labels Inc.",123,129,4,"230791"
167,"spotify:track:0O4YelF6Zneq7sk1Ye73N2","Ryokuoushoku Shakai","キャラクター","Sony Music Labels Inc.",75,158,31,"230620"
168,"spotify:track:7mSVOYRseiZi20xtBKhHnF","MISIA, HIDE (GReeeeN)","アイノカタチ","Sony Music Labels Inc.",7,160,173,"229361"
169,"spotify:track:2mSRPQsUDIXJFfo3CpKJBA","Ado","ギラギラ","Universal Music LLC",23,163,83,"227098"
170,"spotify:track:5MLIlPL6L8RVqL7YSpFdgr","Yuuri","ピーターパン","Sony Music Labels Inc.",50,151,88,"224610"
171,"spotify:track:2Gmyw5Vg2X5YW2lM3OC7nD","yama","春を告げる","yama",6,141,123,"224154"
172,"spotify:track:0AU7xhipAm9Saq0k8A9Iua","Mr.Children","HANABI","Toy's Factory",1,164,227,"224119"
173,"spotify:track:7xQ6sGNHbL7Vq8QY4gZocM","[Alexandros]","Baby's Alright","Universal Music LLC",142,159,10,"223884"
174,"spotify:track:7a7EIFzJLd7lcDRgThMQgm","ONE OK ROCK","Wherever you are","Aer-born",5,183,261,"223668"
175,"spotify:track:6I2tqFhk8tq69iursYxuxd","SEVENTEEN","HOT","PLEDIS Entertainment",74,155,16,"222695"
176,"spotify:track:7GNRUsU3M4XNDDB9xle5Dz","PSY, SUGA","That That (prod. & feat. SUGA of BTS)","P NATION",52,153,20,"222405"
177,"spotify:track:6P2IZsIyNVeOl712sFg4lc","Kep1er","Up!","WAKEONE, Swing Entertainment",65,174,13,"221128"
178,"spotify:track:2HovXsvcdJur52BOcYGydz","Aimer","カタオモイ","Sony Music Labels Inc.",55,-1,185,"220194"
179,"spotify:track:6mJIn3fvwWHHAnrR3LEdxp","RADWIMPS","うるうびと","Universal Music LLC",51,165,28,"219964"
180,"spotify:track:3wJHCry960drNlAUGrJLmz","Yorushika","ただ君に晴れ","U&R records",12,146,193,"218998"
181,"spotify:track:3Hfata4DJDmrXRZEc8sXWC","Sayuri","花の塔","Sony Music Labels Inc.",170,170,3,"218052"
182,"spotify:track:7qiZfU4dY1lWllzX7mPBI3","Ed Sheeran","Shape of You","Atlantic Records UK",1,171,264,"216925"
183,"spotify:track:5XhxMq0dQNenKr6eDU79Ka","Orangestar, 夏背, ルワン","Surges","U&R records",109,167,40,"215970"
184,"spotify:track:4Dvkj6JhhA12EX05fT7y2e","Harry Styles","As It Was","Columbia",79,180,24,"213409"
185,"spotify:track:3hRRYgBeunE3PTmnzATTS0","BUMP OF CHICKEN","天体観測","TOY'S FACTORY",64,192,103,"211426"
186,"spotify:track:5SHguvOUbyPTINNjCvRo8K","Mrs. GREEN APPLE","春愁","Universal Music LLC",62,195,128,"209891"
187,"spotify:track:3oQaOjaIYPsnJbGNzXcIID","King Gnu","BOY","Sony Music Labels Inc.",15,181,48,"209705"
188,"spotify:track:3oYD2O31b05fILFpv0AXRI","Masaki Suda","さよならエレジー","Sony Music Labels Inc.",1,191,237,"207518"
189,"spotify:track:6FHgHDXiGnRfhrSok9xAz3","WANIMA","ともに","WM Japan",65,-1,89,"206765"
190,"spotify:track:19kF4PkH9RmZlMSEOhSgdQ","Mrs. GREEN APPLE","lovin'","Universal Music LLC",84,-1,26,"206733"
191,"spotify:track:3QIAwtEEDOrv0g5NKCGrXZ","back number","花束","Universal Music LLC",52,-1,156,"206514"
192,"spotify:track:4a9tbd947vo9K8Vti9JwcI","BTS, Halsey","Boy With Luv (feat. Halsey)","BIGHIT MUSIC",2,197,179,"205156"
193,"spotify:track:6NsZYSKBD30LvrB25yAZ2v","Saucy Dog","今更だって僕は言うかな","A-Sketch",146,-1,7,"204177"
194,"spotify:track:7FaArVLHS3aEqfhAishhk7","HIRAIDAI","Greatest Journey","avex trax",156,177,5,"204117"
195,"spotify:track:6H0PLsSYMzDOqhLgyOlzIj","Kenshi Yonezu","感電","Sony Music Labels Inc.",2,200,111,"203177"
196,"spotify:track:12fFNgW4IoYQdRCfqCPk9d","Mrs. GREEN APPLE","ニュー・マイ・ノーマル","Universal Music LLC",66,178,26,"203127"
197,"spotify:track:7ztdl6cnbJgHRdMkKldkts","GReeeeN","キセキ","Universal Music LLC",21,-1,263,"202943"
198,"spotify:track:0ve9Tpz8Yw0I4eXhWsy21o","[Alexandros]","ワタリドリ","Universal Music LLC",7,-1,261,"202641"
199,"spotify:track:2WTHLEVjfefbGoW7F3dXIg","aespa","Girls","Warner Records",70,172,10,"202604"
200,"spotify:track:6y4GYuZszeXNOXuBFsJlos","Eve","廻廻奇譚","TOY'S FACTORY",8,187,101,"202589"
