rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
47,"spotify:track:1qE8DOtw7zdXHMgZm20eLM","TWICE","The Feels","WM Japan",10,44,37,"675854"
48,"spotify:track:7DyS11kB1YNrfDzQqtjmTh","HIRAIDAI","Stand by me, Stand by you.","avex trax",4,46,92,"674733"
49,"spotify:track:0hQNbQKW2dDATH1ngj4TI6","Kep1er","WA DA DA","WAKEONE, Swing Entertainment",13,45,24,"664944"
50,"spotify:track:2mRMcwDCNyYvBXaoUxmsmE","Saucy Dog","優しさに溢れた世界で","A-Sketch",50,53,2,"643785"
51,"spotify:track:5wWLNNwMAehpj83FU4Lz0m","Official HIGE DANdism","I LOVE...","IRORI Records",1,47,127,"608155"
52,"spotify:track:0zfNtgPJ5FLkbveRjSdCMb","Kyanai","バニラ","ENS Entertainment",51,51,9,"587794"
53,"spotify:track:3ibqi5ANZtNI7QXOgUnFsL","Uru","それを愛と呼ぶなら","Sony Music Labels Inc.",53,55,7,"578957"
54,"spotify:track:10zz9RZt9DnqcxNWksRNrx","Vaundy","怪獣の花唄","株式会社SDR",51,52,81,"563211"
55,"spotify:track:4NaaF28BeO9WzjDrSS71Nz","Mrs. GREEN APPLE","ダンスホール","Universal Music LLC",55,56,3,"545339"
56,"spotify:track:0v3iUTe5rskRsxbUhboRlT","Saucy Dog","いつか","MASH A&R",52,54,113,"539529"
57,"spotify:track:3ZEdrRIGjFpXZSzfjwWmDQ","ZOT on the WAVE, Fuji Taito","Crayon","ZOT on the WAVE & Fuji Taito",57,61,8,"530663"
58,"spotify:track:6EuubEs5qOmJdpNhkU47OZ","Lilas Ikuta","スパークル","幾田りら",51,58,21,"483014"
59,"spotify:track:4JzCFEc3O2UEdjKzevvFH5","BTS","For Youth","BIGHIT MUSIC",59,-1,1,"474638"
60,"spotify:track:1vT6VdL9PrHOBziwubdt29","Aimyon","初恋が泣いている","WM Japan",54,60,5,"471686"
61,"spotify:track:3bbIIVIwBoLqVcLebiEJFo","Creepy Nuts","のびしろ","Sony Music Labels Inc.",53,59,42,"468573"
62,"spotify:track:1IthE5GNiRzFN5CVaCa445","BTS","Born Singer","BIGHIT MUSIC",62,-1,1,"465606"
63,"spotify:track:0871AdnvzzSGr5XdTJaDHC","Ado","踊","Universal Music LLC",10,49,60,"460075"
64,"spotify:track:6uSe3ACORUIVrAyiP84RZi","satomoka","melt bitter","ANTHOLOGY",64,79,4,"453435"
65,"spotify:track:7n2FZQsaLb7ZRfRPfEeIvr","IVE","ELEVEN","STARSHIP Entertainment",27,48,28,"452517"
66,"spotify:track:7537JfhvVpEqkrY2CIY7zu","YOASOBI","好きだ","YOASOBI",57,57,3,"445619"
67,"spotify:track:6Pd73yNBtoVpTRM6xLwOGp","BUMP OF CHICKEN","クロノスタシス","Toy's Factory",54,62,9,"431494"
68,"spotify:track:6ts1KCOudfDYXYfyWtq0k1","milet, Aimer, Lilas Ikuta","おもかげ (produced by Vaundy)","THE FIRST TAKE MUSIC",26,50,26,"412272"
69,"spotify:track:5BC6kr6etk2Y9J62AyI4i3","Mrs. GREEN APPLE","青と夏","Universal Music LLC",6,67,205,"410289"
70,"spotify:track:3eg3igrhEhzk8bqqRz6XCt","Yuuri","レオ","Sony Music Labels Inc.",52,63,22,"409350"
71,"spotify:track:4a9tbd947vo9K8Vti9JwcI","BTS, Halsey","Boy With Luv (feat. Halsey)","BIGHIT MUSIC",2,106,166,"404437"
72,"spotify:track:4OL2UHjasZp21Z1c2htqPj","YOAKE","ねぇ","YOAKE project",72,74,3,"401691"
73,"spotify:track:2PlbwoIVr25oita35jg9ht","Vaundy","花占い","株式会社SDR",18,68,50,"401558"
74,"spotify:track:7LPL74iMxXZ4hEjCwmLMae","Vaundy","napori","株式会社SDR",18,66,82,"400576"
75,"spotify:track:5Anr2wqdL182BsI02iCbcd","Saucy Dog","結","A-Sketch",72,72,32,"386731"
76,"spotify:track:2SihT7AVMiI2VtaAyVIcnO","Macaroni Empitsu","恋人ごっこ","TALTO",36,69,108,"378936"
77,"spotify:track:4n1x8gmuHKOJ1BNFnBsgTh","Saucy Dog","魔法にかけられて","A-Sketch",53,70,12,"372700"
78,"spotify:track:3l2O4IuJ4DFEfUwDdWyPnf","milet","Walkin' In My Lane","Sony Music Labels Inc.",62,65,6,"370190"
79,"spotify:track:5hzOyvCqy8sb39xGXUEdpb","SG","僕らまた","SuperGenius Entertainment",69,76,30,"369708"
80,"spotify:track:6sElEqOIGENWjpxGFeo5ct","Novelbright","ツキミソウ","Universal Music LLC",51,71,79,"368143"
81,"spotify:track:79TdseXlAiANFOTstIwejv","DISH//","沈丁花","Sony Music Labels Inc.",52,73,33,"367058"
82,"spotify:track:55emtNBnUXszixuQj4Fg6I","Creepy Nuts, Ayase, Lilas Ikuta","ばかまじめ","Sony Music Labels Inc.",56,64,13,"364951"
83,"spotify:track:46HNZY1i7O6jwTA7Slo2PI","Coldplay, BTS","My Universe","Parlophone UK",9,103,38,"363790"
84,"spotify:track:48lsRmp9AC6tU4rP9QJx4H","有華","Partner","flowernote",83,83,4,"363455"
85,"spotify:track:515q6vR077kY4BQv8F3pGj","Tani Yuuki","愛言葉","Valley Records",75,75,11,"360102"
86,"spotify:track:2UdvMWk0Z83lMJPbawy2Sm","Macaroni Empitsu","ブルーベリー・ナイツ","TALTO",71,81,109,"349458"
87,"spotify:track:5FVbvttjEvQ8r2BgUcJgNg","BTS","Life Goes On","BIGHIT MUSIC",11,191,79,"344775"
88,"spotify:track:2cKiHG16JBiqHdi7Llq0r7","Aimyon","マリーゴールド","WM Japan",1,78,204,"343358"
89,"spotify:track:172fMG26G2OoEzzg0wn26r","King Gnu","白日","Sony Music Labels Inc.",2,82,173,"339140"
90,"spotify:track:5hVAQTNarrb3lmWqg9Ens4","Lilas Ikuta","Answer","幾田りら",74,87,61,"335775"
91,"spotify:track:5YMXGBD6vcYP7IolemyLtK","BTS","Euphoria","BIGHIT MUSIC",26,183,74,"327719"
92,"spotify:track:57MvUwzIzRJ0r21rnNU1s1","Vaundy","不可幸力","株式会社SDR",20,84,102,"325660"
93,"spotify:track:6I2tqFhk8tq69iursYxuxd","SEVENTEEN","HOT","PLEDIS Entertainment",74,85,3,"322882"
94,"spotify:track:5oH4DQAuu1J1800RzUsBWa","PSY, SUGA","That That (prod. & feat. SUGA of BTS)","P NATION",52,77,7,"320598"
95,"spotify:track:10Eyo4juZQFthKqlJgGMdp","back number","怪盗","Universal Music LLC",10,86,56,"318181"
96,"spotify:track:7tGDXCPLpAScEwmqab9YZd","Novelbright","Walking with you","Emperor Mode",14,88,141,"316155"
97,"spotify:track:0DPNaz9xQ0AKUsCOvfakqy","Saucy Dog","あぁ、もう。","A-Sketch",75,97,26,"314961"
98,"spotify:track:22x5EpcJkfE3SHBONJG6FS","CHEHON","韻波句徒","Sony Music Labels Inc.",98,135,3,"312577"
99,"spotify:track:6mJIn3fvwWHHAnrR3LEdxp","RADWIMPS","うるうびと","Universal Music LLC",51,94,15,"311151"
100,"spotify:track:2cBAc8f0ueFKSXGQRJRsyN","YOASOBI","もう少しだけ","YOASOBI",8,89,58,"310791"
101,"spotify:track:1ihCiJaXRl4f6Sy4LJov5z","SPITZ","チェリー","Universal Music LLC",28,93,183,"309698"
102,"spotify:track:7eqjbcOZTgZbV0lX2ghtfV","Masaki Suda","虹","Sony Music Labels Inc.",5,91,83,"308375"
103,"spotify:track:6IHWPY5iBUI1AOUclbtE6F","Ayase","夜撫でるメノウ","Ayase",51,95,40,"303951"
104,"spotify:track:3oQaOjaIYPsnJbGNzXcIID","King Gnu","BOY","Sony Music Labels Inc.",15,92,35,"299854"
105,"spotify:track:3uRLwBjI2TahxslcMTvpFs","BTS","DNA","BIGHIT MUSIC",3,194,191,"297354"
106,"spotify:track:3mSqtn05vfpqAMpFTLsxpi","Yoru no Hitowarai","ミライチズ","夜のひと笑い",16,96,42,"294094"
107,"spotify:track:4Jv7U0JJpbQnOrjtDwDZTZ","Aimyon","裸の心","WM Japan",3,98,111,"292168"
108,"spotify:track:2028QNsVTmp5IF7UK4ZnaE","Shota Shimizu","花束のかわりにメロディーを","Sony Music Labels Inc.",72,102,155,"292036"
109,"spotify:track:5MLIlPL6L8RVqL7YSpFdgr","Yuuri","ピーターパン","Sony Music Labels Inc.",50,100,75,"291184"
110,"spotify:track:0ve9Tpz8Yw0I4eXhWsy21o","[Alexandros]","ワタリドリ","Universal Music LLC",7,99,251,"290100"
111,"spotify:track:2aAuO61alPO20xyePFHjdf","Uru","Love Song","Sony Music Labels Inc.",108,108,35,"285500"
112,"spotify:track:4Dvkj6JhhA12EX05fT7y2e","Harry Styles","As It Was","Columbia",79,101,11,"283846"
113,"spotify:track:0O4YelF6Zneq7sk1Ye73N2","Ryokuoushoku Shakai","キャラクター","Sony Music Labels Inc.",75,114,18,"281954"
114,"spotify:track:04TshWXkhV1qkqHzf31Hn6","Kenshi Yonezu","Lemon","Sony Music Labels Inc.",5,105,98,"279809"
115,"spotify:track:2j1Es5qEl4pD8GEe2WsYgP","SEVENTEEN","Darl+ing","PLEDIS Entertainment",75,90,9,"279091"
116,"spotify:track:4PKIhZHuWGlELcxyvV8Oxb","HENTAI SHINSHI CLUB","溜め息","TOY'S FACTORY",70,80,7,"278353"
117,"spotify:track:5PfEiDJQNLsk0XCZ0GH1FJ","[Alexandros]","無心拍数 - アオアシ ver.","Universal Music LLC",117,120,2,"278165"
118,"spotify:track:18gB0d6DaRPvrQBbl7WEuk","Vaundy","Tokimeki","SDR Inc.",53,113,38,"277943"
119,"spotify:track:6m1TWFMeon7ai9XLOzdbiR","BTS","FAKE LOVE","BIGHIT MUSIC",1,-1,133,"275125"
120,"spotify:track:6y4GYuZszeXNOXuBFsJlos","Eve","廻廻奇譚","TOY'S FACTORY",8,109,88,"270975"
121,"spotify:track:3Ztjw8utVpcrzms1RrsJvR","Sukima Switch","全力少年","Universal Music LLC",70,116,132,"270579"
122,"spotify:track:2j1fFjWHCI9KJSwcuYAOyF","BTS","Spring Day","BIGHIT MUSIC",122,-1,6,"269308"
123,"spotify:track:7qiZfU4dY1lWllzX7mPBI3","Ed Sheeran","Shape of You","Atlantic Records UK",1,110,251,"268946"
124,"spotify:track:2WpgKrUoWaZHQLTgT6aZBF","DREAMS COME TRUE","大阪LOVER","Universal Music LLC",92,107,32,"266772"
125,"spotify:track:0fZRNhPJ4AGmwY7rkpdbqK","BTS","ON","BIGHIT MUSIC",21,-1,85,"266585"
126,"spotify:track:0tMqllhrXe8CWOosrCD1fE","Yuuri","かくれんぼ","Sony Music Labels Inc.",14,111,108,"266304"
127,"spotify:track:5cjjWH34eymyinmFKaAEEC","Yuuri","うぉ","Sony Music Labels Inc.",68,104,5,"265991"
128,"spotify:track:6H0PLsSYMzDOqhLgyOlzIj","Kenshi Yonezu","感電","Sony Music Labels Inc.",2,115,98,"265319"
129,"spotify:track:6skNbV22epX2yHu4O2hYSx","HIRAIDAI","題名のない今日","avex trax",57,112,72,"265186"
130,"spotify:track:0cN6iBeCR7NgeBeTIKjLml","Ado","阿修羅ちゃん","Universal Music LLC",53,122,33,"260884"
131,"spotify:track:340zG7IKPHFjEFgzq9MFYx","Masaki Suda","惑う糸","Sony Music Labels Inc.",131,-1,1,"260617"
132,"spotify:track:2wRKOmpe6I7q6k69bkjuFU","WEDNESDAY CAMPANELLA","エジソン","WM Japan",132,-1,1,"259330"
133,"spotify:track:0ZPYvSJZ1feuhUcG17PHqP","Official HIGE DANdism","Anarchy","IRORI Records",52,131,23,"257550"
134,"spotify:track:2mSRPQsUDIXJFfo3CpKJBA","Ado","ギラギラ","Universal Music LLC",23,129,70,"256957"
135,"spotify:track:3k64vNcgYPkETG7TNgpW4o","Vaundy","裸の勇者","Sony Music Labels Inc.",51,117,23,"256518"
136,"spotify:track:1e8J3XClxZbFmvIHLI8CE4","BTS","IDOL","BIGHIT MUSIC",3,-1,76,"254802"
137,"spotify:track:2ISglgxR4TxUXxrA5Iqwzr","Vaundy","世界の秘密","株式会社SDR",54,128,76,"252171"
138,"spotify:track:3EYWY7XBj1BkCKX3R3hoZk","BLOOM VASE","Bluma to Lunch","Warner Music D.N.A.",13,124,71,"251320"
139,"spotify:track:2vOAHp8PBBFYqvQUWSoITY","Mrs. GREEN APPLE","インフェルノ","Universal Music LLC",16,127,152,"251184"
140,"spotify:track:2Gmyw5Vg2X5YW2lM3OC7nD","yama","春を告げる","yama",6,126,110,"250393"
141,"spotify:track:1Qjs2fvFjBWBIS3puCHK9W","Creepy Nuts","2way nice guy","Sony Music Labels Inc.",119,119,2,"250100"
142,"spotify:track:4FMz2RFrbDGzJO7K4D0vS3","back number","HAPPY BIRTHDAY","Universal Music LLC",66,125,88,"248263"
143,"spotify:track:0AU7xhipAm9Saq0k8A9Iua","Mr.Children","HANABI","Toy's Factory",1,144,214,"246236"
144,"spotify:track:2jdbZGFp8KVTuk0YxDNL4l","back number","高嶺の花子さん","Universal Music LLC",8,134,172,"242965"
145,"spotify:track:3JzAKk0CpUlgzS1mPqzBwk","Shota Shimizu, Taka","Curtain Call","Sony Music Labels Inc.",51,139,49,"242806"
146,"spotify:track:1A3x1gGA0CrYEizjjyyFGd","SEKAI NO OWARI","虹色の戦争","LASTRUM Music Entertainment",62,143,38,"241688"
147,"spotify:track:1m2PksrrMpIev63uPxT1V0","NMIXX","O.O","JYP Entertainment",62,123,16,"240571"
148,"spotify:track:1iEsGutpDvMJG0zYqoKKmQ","Aimyon","桜が降る夜は","WM Japan",14,141,69,"240260"
149,"spotify:track:6NKn02oJDkUkRa9IHbMe3n","Gen Hoshino","不思議","Speedstar",13,133,60,"239970"
150,"spotify:track:1GlT0DZKjapYwJzRcdBh4F","HIRAIDAI","Buddy","avex trax",53,130,54,"239251"
151,"spotify:track:5rNZsITjXf23iFkRA924FV","BTS","Intro: Singularity","BIGHIT MUSIC",60,-1,8,"238991"
152,"spotify:track:43qX7PiMfluhGyrJrjcP9p","BTS","I Need U","Universal Music LLC",152,-1,2,"236496"
153,"spotify:track:1mWN1USPKg632qQXG9sfDL","Sheena Ringo","丸ノ内サディスティック","Universal Music LLC",41,137,111,"235205"
154,"spotify:track:3vXdK7DCzJyp1MIh10TJFS","Vaundy","東京フラッシュ","株式会社SDR",80,142,104,"234410"
155,"spotify:track:5XhxMq0dQNenKr6eDU79Ka","Orangestar, 夏背, ルワン","Surges","U&R records",115,146,27,"233606"
156,"spotify:track:5RbMlPFL4gVyEHW2lEOuzG","Sukima Switch","奏(かなで)","Universal Music LLC",22,162,184,"233348"
157,"spotify:track:7AsWduh1mkB8uKOox5NH0X","Awich, JP THE WAVY, YZERR","GILA GILA","Universal Music LLC",59,118,23,"233124"
158,"spotify:track:4xfYAFR8CCXdFr9mxPmHXL","HIRAIDAI","HOPE","avex trax",101,121,5,"232268"
159,"spotify:track:59eluCMn0XbOWqeWQ91FTM","Aimyon","君はロックを聴かない","WM Japan",2,148,228,"231028"
160,"spotify:track:7mSVOYRseiZi20xtBKhHnF","MISIA, HIDE (GReeeeN)","アイノカタチ","Sony Music Labels Inc.",7,138,160,"230452"
161,"spotify:track:6Qq8UOS6QzeSYFUVXC5wEB","DREAMS COME TRUE","何度でも","Universal Music LLC",39,147,159,"230316"
162,"spotify:track:5D9MPWdY2hjSeTIGE5n5kv","YOASOBI","ハルカ","YOASOBI",17,140,78,"230232"
163,"spotify:track:12fFNgW4IoYQdRCfqCPk9d","Mrs. GREEN APPLE","ニュー・マイ・ノーマル","Universal Music LLC",66,176,13,"228522"
164,"spotify:track:2VKwa5aHsNu0ZGQg77kdBd","BE:FIRST","Betrayal Game","B-ME",54,132,8,"227752"
165,"spotify:track:0CZB07xMxIGRfCZT93ynFj","鈴木鈴木","海のリビング","Suzukisuzuki",57,150,42,"227234"
166,"spotify:track:2BfzhBl79bcPOHHXAXJkTY","CHANMINA","ハレンチ","WM Japan",113,161,18,"226067"
167,"spotify:track:2HovXsvcdJur52BOcYGydz","Aimer","カタオモイ","Sony Music Labels Inc.",55,163,174,"223388"
168,"spotify:track:3RmXzfrmc77FqDaIgxA2me","milet","Ordinary days","Sony Music Labels Inc.",63,164,43,"223255"
169,"spotify:track:23atyJacJVHvB9RHBNhr35","MONGOL800","小さな恋のうた","TISSUE FREAK RECORDS",7,149,241,"223225"
170,"spotify:track:5DMEvbg3gUmiR5HIBWdveV","Official HIGE DANdism","ノーダウト","LASTRUM",3,152,218,"223131"
171,"spotify:track:55Ww4Pa1iIQMhh0MLMetjo","Masaki Suda","まちがいさがし","Sony Music Labels Inc.",3,165,159,"222749"
172,"spotify:track:3hRRYgBeunE3PTmnzATTS0","BUMP OF CHICKEN","天体観測","TOY'S FACTORY",64,168,90,"222491"
173,"spotify:track:0cSkn2l67csUljEy0EEBPn","LiSA","炎","Sony Music Labels Inc.",1,151,88,"221060"
174,"spotify:track:6T8eKlvqWuPKJT7euIqoxX","Yuuri","ミズキリ","Sony Music Labels Inc.",56,158,22,"220872"
175,"spotify:track:6bYJAOHKCvy9cSEAUR8NvG","BTS","Fire","Universal Music LLC",135,-1,2,"220451"
176,"spotify:track:7DTKSwO1kTAJDu9Q5U73UZ","BE:FIRST","Shining One","BMSG",59,153,40,"220323"
177,"spotify:track:0RuLz62h4YPNXqdO20Fmf6","Official HIGE DANdism","Universe","IRORI Records",54,159,75,"219831"
178,"spotify:track:0tnhoHUrHfcLi9hPknUFZ4","Mrs. GREEN APPLE","僕のこと","Universal Music LLC",16,167,181,"219574"
179,"spotify:track:4YMukCV1BsdK8V9kZoQpT6","Uru","プロローグ","Sony Music Labels Inc.",52,172,72,"219027"
180,"spotify:track:3oYD2O31b05fILFpv0AXRI","Masaki Suda","さよならエレジー","Sony Music Labels Inc.",1,169,225,"218329"
181,"spotify:track:7ztdl6cnbJgHRdMkKldkts","GReeeeN","キセキ","Universal Music LLC",21,166,251,"218180"
182,"spotify:track:1BjNUu608nOEvEtMETFnlB","MAISONdes, Tani Yuuki, Kei Sugawara","Cheers","Sony Music Labels Inc.",136,136,3,"218119"
183,"spotify:track:6I3mqTwhRpn34SLVafSH7G","Justin Bieber","Ghost","RBMG/Def Jam",93,157,19,"217683"
184,"spotify:track:45YBVp6zMwQZRbUDcPzmMB","Kenshi Yonezu","アイネクライネ","Universal Music LLC",82,160,68,"217629"
185,"spotify:track:6FHgHDXiGnRfhrSok9xAz3","WANIMA","ともに","WM Japan",65,182,77,"217439"
186,"spotify:track:56Cdqx7BdhEsUUMctdORvU","Takaya Kawasaki","君の為のキミノウタ","Warner Music D.N.A.",164,175,30,"215922"
187,"spotify:track:3wJHCry960drNlAUGrJLmz","Yorushika","ただ君に晴れ","U&R records",12,179,180,"215537"
188,"spotify:track:4lsn7TSeTBVqeBtlZQnQRw","BTS","Blood Sweat & Tears","Universal Music LLC",109,-1,47,"214931"
189,"spotify:track:4bZZVcgWWMWPBwzTTp642w","BTS","Filter","BIGHIT MUSIC",55,-1,6,"214074"
190,"spotify:track:0oxWaHk4e669g5VHbQCflA","Hikaru Utada","君に夢中","Sony Music Labels Inc.",5,174,29,"212917"
191,"spotify:track:0Imzg052WsTbxUNDMnZhmp","WANIMA","眩光","WM Japan",122,154,5,"212336"
192,"spotify:track:2BgEsaKNfHUdlh97KmvFyo","Anne-Marie","2002","Atlantic Records UK",9,185,150,"211642"
193,"spotify:track:5gh0y6ZmuppQvoPbAGkeE2","Aimyon","愛を知るまでは","WM Japan",52,181,58,"211427"
194,"spotify:track:0O6u0VJ46W86TxN9wgyqDj","Post Malone, Doja Cat","I Like You (A Happier Song) (with Doja Cat)","Mercury Records/Republic Records",194,-1,1,"211392"
195,"spotify:track:0TdWVbcerMAcvljXrl9gpG","BTS","Stay","BIGHIT MUSIC",56,-1,9,"209923"
196,"spotify:track:0PXd9WwmX3Y04KfHAaldDS","BTS","Run","Universal Music LLC",196,-1,1,"209921"
197,"spotify:track:1oNeSCt0CMekCyyLo06kFs","Aimyon","ハルノヒ","WM Japan",5,180,168,"209832"
198,"spotify:track:5dwkmgutIFdurpXlzEyCtB","Ado","心という名の不可解","Universal Music LLC",52,-1,19,"209368"
199,"spotify:track:17AFcTj1bj9qhWrHbsLDSb","BTS","Boy In Luv","Universal Music LLC",199,-1,1,"208654"
200,"spotify:track:465JzFiajJO59sUrDFsxdC","YOASOBI","アンコール","YOASOBI",13,170,76,"207894"
